OBJECTID,quadrat,tag,StemTag,sp,lx,ly,dbh_2018,hom,codes_2018,status_2018,status_2022,comment_2022,mortality,census_status,tree_type,NAD83_X,NAD83_Y,personnel_list,personnel,date_measured,dbh_2023,status_currentCensus,codes_2023,code_choices,notes_currentCensus,DBH check,living_status,crown_position,crown_intact,crown_living,fad,fad_choices,lean_angle,wounded_main_stem,rotting_trunk,canker_swelling_deformity,dead_with_resprout,crown_check,GlobalID,CreationDate,Creator,EditDate,Editor,species,liana_load,multi stemmed,dbh_2018_mm,numeric_tag,hom_alert,lean_direction,comment_mortality,x,y
52848,1402,141347,1,libe,,,,1.3,,,,,,1,recruit,,,RH,RH,8/16/2023 2:23:44 PM,12,LI,,,,,,,,,,,,,,,,,38de94d7-f161-4dd6-b700-76f7b8aef497,8/16/2023 2:23:45 PM,shuej21,8/16/2023 2:23:45 PM,shuej21,libe,0,,,141347,,,,-78.1447175567497,38.890928679343
52849,1402,141348,1,libe,,,,1.3,,,,,,1,recruit,,,RH,RH,8/16/2023 2:37:18 PM,12,LI,,,,,,,,,,,,,,,,,c4f17e4d-25cf-48e0-9298-6d12fc894d67,8/16/2023 2:37:19 PM,shuej21,8/16/2023 2:37:19 PM,shuej21,libe,0,,,141348,,,,-78.1447126627308,38.8909083110378
52850,1402,141349,1,libe,,,,1.3,,,,,,1,recruit,,,RH,RH,8/16/2023 3:53:47 PM,10,LI,,,,,,,,,,,,,,,,,325045c7-9e2b-4a20-9e9e-8368fa55db21,8/16/2023 3:53:48 PM,shuej21,8/16/2023 3:53:48 PM,shuej21,libe,0,,,141349,,,,-78.1446741699352,38.8908713395868
52851,1501,151655,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/16/2023 5:32:09 PM,12,LI,,,,,,,,,,,,,,,,,eb706f0f-87d8-4d54-bccd-b4ca3fe82d2c,8/16/2023 5:32:10 PM,shuej21,8/16/2023 5:32:10 PM,shuej21,libe,0,,,151655,,,,-78.1443112470928,38.8906595069267
52852,1501,151656,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/16/2023 6:06:12 PM,14,LI,,,,,,,,,,,,,,,,,529e69bc-c238-427f-b809-bfa41be4d1ee,8/16/2023 6:06:14 PM,shuej21,8/16/2023 6:06:14 PM,shuej21,libe,0,,,151656,,,,-78.1443684805418,38.8906074689907
52853,1501,151657,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/16/2023 6:24:14 PM,13,LI,,,,,,,,,,,,,,,,,b75fae99-9b3d-45fa-8e31-e370c95434f3,8/16/2023 6:24:16 PM,shuej21,8/16/2023 6:24:16 PM,shuej21,libe,0,,,151657,,,,-78.1443392053541,38.8906066229575
52854,1501,151658,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/16/2023 6:47:15 PM,13,LI,,,,,,,,,,,,,,,,,b2f0768e-fcce-4c35-9623-4fdee4f9b9ac,8/16/2023 6:47:16 PM,shuej21,8/16/2023 6:47:16 PM,shuej21,libe,0,,,151658,,,,-78.1442782546809,38.8906069047328
52855,1501,151659,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,8/16/2023 7:03:35 PM,15,LI,M,M,,,,,,,,,,,,,,,5eaa818c-7596-4641-aa5e-522ca7ec8a14,8/16/2023 7:03:37 PM,shuej21,8/16/2023 7:03:51 PM,shuej21,libe,0,,,151659,,,,-78.1442753028157,38.8906404635265
52856,1501,151660,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,8/16/2023 7:59:00 PM,41,LI,"DV,L",L,,,,,,,,,,,,,,,849f85d7-9aa5-4ae6-a0d7-34f69a9f7f12,8/16/2023 7:59:53 PM,shuej21,8/16/2023 7:59:53 PM,shuej21,libe,0,,,151660,,,,-78.1442656063989,38.8907124642716
52857,1603,163776,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/16/2023 2:10:01 PM,0,DS,,,Created before realized was DS,New recruits must be 10 mm DBH or larger,,,,,,,,,,,,,c77534f4-e727-4da6-9d5f-dc5209acabc6,8/16/2023 2:08:48 PM,shuej21,8/16/2023 2:10:24 PM,shuej21,libe,0,,,163776,,,,-78.1442203295051,38.8910425818875
52858,1603,163777,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/16/2023 2:55:46 PM,16,LI,,,,,,,,,,,,,,,,,b21b3116-99e3-4e54-b2a5-db6ab28150ad,8/16/2023 2:55:49 PM,shuej21,8/16/2023 2:55:49 PM,shuej21,libe,0,,,163777,,,,-78.1441558538455,38.8910160704773
52859,1603,163778,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/16/2023 2:58:32 PM,13,LI,,,,,,,,,,,,,,,,,788e519f-a2bf-4483-835b-3ad60ab97713,8/16/2023 2:58:33 PM,shuej21,8/16/2023 2:58:33 PM,shuej21,libe,0,,,163778,,,,-78.1441557738957,38.8910126772794
52860,1503,151318,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/17/2023 2:13:29 PM,11,LI,,,,,,,,,,,,,,,,,ad59e799-91b5-4bcc-8450-6d12ccb7247e,8/17/2023 2:13:31 PM,shuej21,8/17/2023 2:13:31 PM,shuej21,libe,0,,,151318,,,,-78.1443179853254,38.8911061772059
52861,1503,151319,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/17/2023 3:44:44 PM,12,LI,,,,,,,,,,,,,,,,,bea252d8-ae5c-44b5-add4-605e40b29dff,8/17/2023 3:44:47 PM,shuej21,8/17/2023 3:44:47 PM,shuej21,libe,0,,,151319,,,,-78.1443547039517,38.8911001445522
52862,1503,151320,q,libe,,,,,,,,,,1,recruit,,,EM,EM,8/17/2023 4:00:04 PM,15,LI,M,M,,,,,,,,,,,,,,,b0346c5c-37d2-4cbf-be47-2e238a6b9078,8/17/2023 3:59:38 PM,shuej21,8/17/2023 4:00:09 PM,shuej21,libe,0,,,151320,,,,-78.1444475124666,38.891126279066
52863,1503,151321,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/17/2023 5:38:30 PM,22,LI,,,,,,,,,,,,,,,,,58a9a95d-003b-494c-8d0b-517121b29b00,8/17/2023 5:38:33 PM,shuej21,8/17/2023 5:38:33 PM,shuej21,libe,0,,,151321,,,,-78.1444558605082,38.8911219076999
52864,1503,151322,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/17/2023 6:02:23 PM,16,LI,,,,,,,,,,,,,,,,,041a8b75-481a-44ef-b1a1-9807558fc30d,8/17/2023 6:03:17 PM,shuej21,8/17/2023 6:03:17 PM,shuej21,libe,0,,,151322,,,,-78.1444410841286,38.8910590661315
52865,1503,151323,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/17/2023 6:47:20 PM,12,LI,,,,,,,,,,,,,,,,,bf99471d-f9f1-4a3d-9580-6f33b249dbc4,8/17/2023 6:46:17 PM,shuej21,8/17/2023 6:47:24 PM,shuej21,libe,0,,,151323,,,,-78.1443791569879,38.8910457856081
52866,1502,151647,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,8/17/2023 1:48:48 PM,24,LI,,,,,,,,,,,,,,,,,f38cb238-e448-4d85-b286-76e0b53a5d56,8/17/2023 1:48:52 PM,shuej21,8/17/2023 1:48:52 PM,shuej21,libe,0,,,151647,,,,-78.1443592602254,38.8907831406664
52867,1502,151648,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,8/17/2023 2:03:12 PM,14,LI,,,,,,,,,,,,,,,,,48b002d3-97ca-475a-a53e-cbfbb3aae8db,8/17/2023 2:03:15 PM,shuej21,8/17/2023 2:03:15 PM,shuej21,libe,0,,,151648,,,,-78.1443391882741,38.890796891796
52868,1502,151649,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,8/17/2023 3:13:10 PM,13,LI,,,,,,,,,,,,,,,,,89bd8aab-9048-4124-b0cf-e212d405c978,8/17/2023 3:13:12 PM,shuej21,8/17/2023 3:13:12 PM,shuej21,libe,0,,,151649,,,,-78.1442875728898,38.8908074713596
52869,1502,151650,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,8/17/2023 3:38:43 PM,14,LI,,,,,,,,,,,,,,,,,44dcda04-ddfc-47f1-9f90-44e0357846ae,8/17/2023 3:38:46 PM,shuej21,8/17/2023 3:38:46 PM,shuej21,libe,0,,,151650,,,,-78.1443204341516,38.8907982622236
52870,1402,141350,1,libe,,,,1.3,,,,,,1,recruit,,,RH,RH,8/17/2023 2:03:15 PM,10,LI,,,,,,,,,,,,,,,,,6b8d9f75-b0dc-4ce9-af18-4ca8c23e4911,8/17/2023 2:03:17 PM,shuej21,8/17/2023 2:03:17 PM,shuej21,libe,0,,,141350,,,,-78.1446709458795,38.8909202812879
52871,1602,161271,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/17/2023 3:06:42 PM,10,LI,,,,,,,,,,,,,,,,,4b642b81-2ab9-4b18-bcea-1dc06e7addec,8/17/2023 3:06:43 PM,shuej21,8/17/2023 3:06:43 PM,shuej21,libe,0,,,161271,,,,-78.1441468060269,38.8908563291957
52872,1602,161270,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/17/2023 3:52:11 PM,21,LI,M,M,,,,,,,,,,,,,,,3b421f6a-a839-4109-b096-cf1df8341fec,8/17/2023 3:52:12 PM,shuej21,8/17/2023 3:52:12 PM,shuej21,libe,0,,,161270,,,,-78.1441675517184,38.8907815387958
52873,1602,161265,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/17/2023 3:54:59 PM,24,LI,M,M,,,,,,,,,,,,,,,a98a6659-2e28-434e-aa31-44775555c7d1,8/17/2023 3:55:00 PM,shuej21,8/17/2023 3:55:00 PM,shuej21,libe,0,,,161265,,,,-78.1441663264164,38.8907870128187
52874,1602,161269,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/17/2023 4:02:47 PM,24,LI,M,M,,,,,,,,,,,,,,,dac2b505-1813-4baa-aa18-83f93e31b835,8/17/2023 4:02:48 PM,shuej21,8/17/2023 4:02:48 PM,shuej21,libe,0,,,161269,,,,-78.1441759806082,38.8907804039974
52875,1602,161266,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/17/2023 5:56:08 PM,29,LI,M,M,,,,,,,,,,,,,,,74c60b4e-0ab6-4afb-963e-55b152aaa450,8/17/2023 5:56:09 PM,shuej21,8/17/2023 5:56:09 PM,shuej21,libe,0,,,161266,,,,-78.1442350645783,38.8908507272284
52876,1401,143746,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/17/2023 6:36:45 PM,22,LI,M,M,"Tag already on tree, but not in map",,,,,,,,,,,,,,dd10d5dd-b75b-4440-b03b-1eff384bac81,8/17/2023 6:35:52 PM,shuej21,8/17/2023 6:36:48 PM,shuej21,libe,0,,,143746,,,,-78.1445266459567,38.8907647021138
52877,1501,151661,1,libe,,,,1.3,,,,,0,1,recruit,,,IK,IK,8/17/2023 2:00:43 PM,27,LI,DV,DV,,,,,,,,,,,,,,,d3ee8f7b-36cc-4d7d-827a-89a87ab99a27,8/17/2023 2:00:45 PM,shuej21,8/17/2023 2:00:45 PM,shuej21,libe,0,,,151661,,,,-78.14427359691,38.8907267055544
52878,1501,151670,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 2:12:42 PM,19,LI,,,,,,,,,,,,,,,,,e67953ee-71da-4a14-8aba-60daea40070a,8/17/2023 2:12:43 PM,shuej21,8/17/2023 2:12:43 PM,shuej21,libe,0,,,151670,,,,-78.1442740280996,38.8907531527437
52879,1403,141380,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 5:41:47 PM,12,LI,,,,,,,,,,,,,,,,,e6a064ea-d385-4a47-82e4-f32cc84dde28,8/17/2023 5:41:49 PM,shuej21,8/17/2023 5:41:49 PM,shuej21,libe,0,,,141380,,,,-78.1445452347737,38.8910074165437
52880,1403,141381,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:00:45 PM,16,LI,,,,,,,,,,,,,,,,,1a90832c-fb2a-4f04-9a37-1530ad70b2a5,8/17/2023 6:00:47 PM,shuej21,8/17/2023 6:00:47 PM,shuej21,libe,0,,,141381,,,,-78.1445063988174,38.8910383196015
52881,1403,141382,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:05:40 PM,11,LI,,,,,,,,,,,,,,,,,c9acedc7-a8cb-42bc-b174-0ab63118d9d5,8/17/2023 6:05:44 PM,shuej21,8/17/2023 6:05:44 PM,shuej21,libe,0,,,141382,,,,-78.144525075684,38.8910487739759
52882,1403,141383,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:10:36 PM,12,LI,M,M,,,,,,,,,,,,,,,3ec197af-099a-49fa-9d0f-b40b7068e80f,8/17/2023 6:10:37 PM,shuej21,8/17/2023 6:10:37 PM,shuej21,libe,0,,,141383,,,,-78.1445109883077,38.8910554170327
52883,1403,141384,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:17:56 PM,15,LI,,,,,,,,,,,,,,,,,2b238cf3-c0f8-43a7-86d3-ba0cc48c99b7,8/17/2023 6:17:58 PM,shuej21,8/17/2023 6:17:58 PM,shuej21,libe,0,,,141384,,,,-78.1444964068574,38.8910727389006
52884,1403,141385,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:28:19 PM,15,LI,M,M,,,,,,,,,,,,,,,3e9e8151-2242-46cd-b092-dd1d445935f0,8/17/2023 6:28:21 PM,shuej21,8/17/2023 6:28:21 PM,shuej21,libe,0,,,141385,,,,-78.1445165910962,38.891090093628
52885,1403,141386,1,ulsp,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:34:15 PM,18,LI,M,M,,,,,,,,,,,,,,,bb20af22-f1d8-4aa9-b394-8f19283fbd30,8/17/2023 6:34:17 PM,shuej21,8/17/2023 6:34:17 PM,shuej21,ulsp,0,,,141386,,,,-78.1444927767649,38.8910973261019
52886,1403,141387,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:38:58 PM,13,LI,,,,,,,,,,,,,,,,,ac47d031-c063-4b7c-9570-753d82877eb0,8/17/2023 6:38:59 PM,shuej21,8/17/2023 6:38:59 PM,shuej21,libe,0,,,141387,,,,-78.1445003423716,38.891132943793
52887,1403,141388,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 6:43:21 PM,17,LI,,,,,,,,,,,,,,,,,f1101a31-11a4-4816-9039-61d6971cb157,8/17/2023 6:43:50 PM,shuej21,8/17/2023 6:43:50 PM,shuej21,libe,0,,,141388,,,,-78.144507323178,38.8911262140431
52888,1403,141389,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 7:09:40 PM,16,LI,,,,,,,,,,,,,,,,,feffc228-2ed3-4fcf-966a-ba69f36ec1b4,8/17/2023 7:09:41 PM,shuej21,8/17/2023 7:09:41 PM,shuej21,libe,0,,,141389,,,,-78.1445740554092,38.8910835925127
52889,1403,141390,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 7:18:49 PM,19,LI,,,,,,,,,,,,,,,,,d0393598-bbe0-4c81-b95c-aed407310ff0,8/17/2023 7:18:51 PM,shuej21,8/17/2023 7:18:51 PM,shuej21,libe,0,,,141390,,,,-78.1445498152794,38.8910472846902
52890,1403,141391,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/17/2023 7:24:59 PM,12,LI,,,,,,,,,,,,,,,,,e7d276b2-882a-4a7e-a25d-146dd0533f9c,8/17/2023 7:25:00 PM,shuej21,8/17/2023 7:25:00 PM,shuej21,libe,0,,,141391,,,,-78.1445713290251,38.8910528132307
52891,1502,151651,1,libe,,,,1.3,,,,,,1,recruit,,,KB,KB,8/18/2023 2:48:11 PM,19,LI,,,,,,,,,,,,,,,,,7fe4986b-7a75-436a-a628-b0d9a28678aa,8/18/2023 2:48:14 PM,shuej21,8/18/2023 2:48:14 PM,shuej21,libe,0,,,151651,,,,-78.1442651275874,38.8908652243905
52892,1503,151324,1,libe,,,,,,,,,,1,recruit,,,EM,EM,8/18/2023 2:53:23 PM,11,LI,,,,,,,,,,,,,,,,,51a21da8-bbf9-46a9-82da-57aa22cdb07b,8/18/2023 2:53:24 PM,shuej21,8/18/2023 2:53:24 PM,shuej21,libe,0,,,151324,,,,-78.1444004048336,38.8910309416838
52893,1401,141359,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/18/2023 3:10:17 PM,13,LI,,,,,,,,,,,,,,,,,f6350b47-20fa-4e3b-acbb-3c51b6587109,8/18/2023 3:10:19 PM,shuej21,8/18/2023 3:10:19 PM,shuej21,libe,0,,,141359,,,,-78.1445790895904,38.8907067818939
52894,1401,141360,1,libe,,,,1.3,,,,,,1,recruit,,,CT,CT,8/18/2023 3:14:12 PM,10,LI,,,,,,,,,,,,,,,,,5eb1b8ea-b2bc-41b2-906b-0c2e60b4a4b4,8/18/2023 3:14:13 PM,shuej21,8/18/2023 3:14:13 PM,shuej21,libe,0,,,141360,,,,-78.1446068556086,38.8907124188369
52895,1401,141361,1,libe,,,,,,,,,,1,recruit,,,CT,CT,8/18/2023 6:23:55 PM,12,LI,,,,,,,,,,,,,,,,,156449bd-675f-47ee-a9a7-90edb8e9a809,8/18/2023 6:23:57 PM,shuej21,8/18/2023 6:23:57 PM,shuej21,libe,0,,,141361,,,,-78.1446235984041,38.89070507585
52896,1403,141392,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 2:45:44 PM,11,LI,,,,,,,,,,,,,,,,,1cca0dc8-f56e-4a01-8f7d-ce7d9254fc6c,8/18/2023 2:45:45 PM,shuej21,8/18/2023 2:45:45 PM,shuej21,libe,0,,,141392,,,,-78.1445950121985,38.8911070672919
52897,1403,141393,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 2:50:47 PM,16,LI,,,,,,,,,,,,,,,,,9c0d7f27-627a-449a-944c-4deaa79afa4a,8/18/2023 2:50:48 PM,shuej21,8/18/2023 2:50:48 PM,shuej21,libe,0,,,141393,,,,-78.1446049349877,38.8910817711102
52898,1403,141394,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 6:14:26 PM,15,LI,,,,,,,,,,,,,,,,,8c86864e-e6de-478f-8f23-82c7580bb782,8/18/2023 6:14:28 PM,shuej21,8/18/2023 6:14:28 PM,shuej21,libe,0,,,141394,,,,-78.1446211971904,38.8909837641395
52899,1403,141395,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 6:18:27 PM,22,LI,,,,,,,,,,,,,,,,,dcc75efe-4b58-4c69-b792-76406826fd25,8/18/2023 6:18:28 PM,shuej21,8/18/2023 6:18:28 PM,shuej21,libe,0,,,141395,,,,-78.1446254929335,38.8909724371594
52900,1403,141396,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 6:34:54 PM,13,LI,,,,,,,,,,,,,,,,,7cb6cc55-e906-4b27-8bd7-8d98ff334303,8/18/2023 6:34:55 PM,shuej21,8/18/2023 6:34:55 PM,shuej21,libe,0,,,141396,,,,-78.1446308909062,38.8910071396654
52901,1403,141397,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 6:44:22 PM,11,LI,,,,,,,,,,,,,,,,,1fe2c6b0-6bc6-4762-a5c9-5ad14b5979f4,8/18/2023 6:44:25 PM,shuej21,8/18/2023 6:44:25 PM,shuej21,libe,0,,,141397,,,,-78.1446426507483,38.89100123076
52902,1403,141398,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 6:47:45 PM,13,LI,,,,,,,,,,,,,,,,,8b667f79-4ea2-48cc-b77d-fc2f61eed6ca,8/18/2023 6:47:46 PM,shuej21,8/18/2023 6:47:46 PM,shuej21,libe,0,,,141398,,,,-78.1446501058637,38.8910151818184
52903,1403,141400,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 7:03:01 PM,15,LI,,,,,,,,,,,,,,,,,a08cbd7e-c3f0-4ae2-b583-00a697be73db,8/18/2023 7:03:03 PM,shuej21,8/18/2023 7:03:03 PM,shuej21,libe,0,,,141400,,,,-78.1446155575643,38.8910554820619
52904,1403,141362,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 7:30:21 PM,11,LI,,,,,,,,,,,,,,,,,f3b2fbbe-e689-4c73-82ce-3feafc8326de,8/18/2023 7:30:22 PM,shuej21,8/18/2023 7:30:22 PM,shuej21,libe,0,,,141362,,,,-78.1446091301193,38.8910730577381
52905,1403,141363,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 7:46:08 PM,14,LI,,,,,,,,,,,,,,,,,88e8ae37-3dc1-4f02-a895-2aa8522f9e93,8/18/2023 7:46:10 PM,shuej21,8/18/2023 7:46:10 PM,shuej21,libe,0,,,141363,,,,-78.1446645426793,38.8910912466065
52906,1403,141364,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/18/2023 8:01:22 PM,17,LI,,,,,,,,,,,,,,,,,c41bad04-49c4-45dd-bc84-c85e7e187c67,8/18/2023 8:01:24 PM,shuej21,8/18/2023 8:01:24 PM,shuej21,libe,0,,,141364,,,,-78.1446181626736,38.8911213029026
52907,1402,141351,1,libe,,,,1.3,,,,,,1,recruit,,,RH,RH,8/18/2023 8:03:37 PM,12,LI,L,L,,,,,,,,,,,,,,,cf54a77f-0c5f-46f4-8a23-06fc022b141d,8/18/2023 8:03:40 PM,shuej21,8/18/2023 8:03:40 PM,shuej21,libe,0,,,141351,,,,-78.1446124862314,38.8909592852739
52908,1403,141369,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 12:58:37 PM,14,LI,M,M,,,,,,,,,,,,,,,b9dce9d7-d2af-4e95-b37f-6f3474411cdf,8/21/2023 12:58:39 PM,shuej21,8/21/2023 12:58:39 PM,shuej21,libe,0,,,141369,,,,-78.1446557571654,38.8909838669227
52909,1403,141370,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 1:18:13 PM,14,LI,,,,,,,,,,,,,,,,,c7a858bb-daa7-4428-b436-e0d79c48375c,8/21/2023 1:18:15 PM,shuej21,8/21/2023 1:18:15 PM,shuej21,libe,0,,,141370,,,,-78.1447133247854,38.8909655186144
52910,1403,141371,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 1:51:28 PM,12,LI,,,,,,,,,,,,,,,,,910247f6-b2bd-4943-b4a5-e83eaf036581,8/21/2023 1:51:30 PM,shuej21,8/21/2023 1:51:30 PM,shuej21,libe,0,,,141371,,,,-78.1446749900862,38.8910373176606
52911,1403,141372,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 1:53:56 PM,15,LI,,,,,,,,,,,,,,,,,c5e312b2-81af-4d95-817a-3ab6d8152d2a,8/21/2023 1:53:57 PM,shuej21,8/21/2023 1:53:57 PM,shuej21,libe,0,,,141372,,,,-78.1446747834734,38.891043096513
52912,1403,141373,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 2:06:20 PM,17,LI,,,,,,,,,,,,,,,,,6bc98999-ec8b-4f53-8693-c767c8a5d98e,8/21/2023 2:06:21 PM,shuej21,8/21/2023 2:06:21 PM,shuej21,libe,0,,,141373,,,,-78.144708240317,38.891050900936
52913,1403,141327,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 2:15:26 PM,15,LI,,,,,,,,,,,,,,,,,a137e13f-c56f-4760-b517-f709b603d9a0,8/21/2023 2:15:27 PM,shuej21,8/21/2023 2:15:27 PM,shuej21,libe,0,,,141327,,,,-78.1446948140984,38.8910906620805
52914,1404,141318,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 3:38:45 PM,20,LI,,,,,,,,,,,,,,,,,001a6d16-8695-49b9-ad41-ef17d019c875,8/21/2023 3:38:46 PM,shuej21,8/21/2023 3:38:46 PM,shuej21,libe,0,,,141318,,,,-78.144703125303,38.8911839087901
52915,1404,141319,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 3:41:16 PM,13,LI,,,,,,,,,,,,,,,,,1fd7e7b3-a97d-4c57-8168-0f218204ba43,8/21/2023 3:41:17 PM,shuej21,8/21/2023 3:41:17 PM,shuej21,libe,0,,,141319,,,,-78.1446853763956,38.8911758666563
52916,1404,141320,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 3:47:33 PM,10,LI,,,,,,,,,,,,,,,,,cfdd1bb9-32a8-4547-8d42-da07ea3118e1,8/21/2023 3:47:36 PM,shuej21,8/21/2023 3:47:36 PM,shuej21,libe,0,,,141320,,,,-78.1446848104557,38.8911972892693
52917,1404,141321,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 3:50:00 PM,10,LI,,,,,,,,,,,,,,,,,a160cbbe-ebb2-4ad0-bbed-07410024816f,8/21/2023 3:50:01 PM,shuej21,8/21/2023 3:50:01 PM,shuej21,libe,0,,,141321,,,,-78.1446716672088,38.8911987009418
52918,1404,141322,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/23/2023 2:19:04 PM,18,LI,,,,,,,,,,,,,,,,,2100bb0e-78df-4715-95e0-85085d2100bd,8/21/2023 3:52:43 PM,shuej21,8/23/2023 2:19:10 PM,shuej21,libe,0,,,141322,,,,-78.1446511703558,38.8911914426062
52919,1404,141323,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 3:54:39 PM,15,LI,,,,,,,,,,,,,,,,,707e810c-52a4-4dea-8843-ccd026f83b01,8/21/2023 3:54:41 PM,shuej21,8/21/2023 3:54:41 PM,shuej21,libe,0,,,141323,,,,-78.1446633739639,38.8912110060581
52920,1404,141324,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 3:57:05 PM,14,LI,,,,,,,,,,,,,,,,,74e8163f-b402-4c93-903a-db33dd581d37,8/21/2023 3:57:06 PM,shuej21,8/21/2023 3:57:06 PM,shuej21,libe,0,,,141324,,,,-78.1446607481889,38.8912149551058
52921,1404,141325,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 4:08:41 PM,14,LI,,,,,,,,,,,,,,,,,e3c62a2d-fd4b-4b05-a079-03387f0cb85b,8/21/2023 4:08:43 PM,shuej21,8/21/2023 4:08:43 PM,shuej21,libe,0,,,141325,,,,-78.144677882649,38.8912200746046
52922,1404,141326,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 4:11:36 PM,20,LI,M,M,,,,,,,,,,,,,,,481ca3a7-de65-46b2-8d8e-dd8506f3ce3e,8/21/2023 4:11:37 PM,shuej21,8/21/2023 4:11:37 PM,shuej21,libe,0,,,141326,,,,-78.1446771100978,38.8912249983281
52923,1404,141333,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 4:17:52 PM,14,LI,M,M,,,,,,,,,,,,,,,72aa466f-6aec-4448-a0dd-86c28c752a19,8/21/2023 4:17:54 PM,shuej21,8/21/2023 4:17:54 PM,shuej21,libe,0,,,141333,,,,-78.1446790827971,38.8912323790184
52924,1404,141334,1,libe,,,,1.3,,,,,,1,recruit,,,IK,IK,8/21/2023 4:21:46 PM,12,LI,,,,,,,,,,,,,,,,,03ff7ed0-67df-4ca1-8e9b-c44c55ab9ec7,8/21/2023 4:21:47 PM,shuej21,8/21/2023 4:21:47 PM,shuej21,libe,0,,,141334,,,,-78.1446865747439,38.8912376257689
