"tag","table","OBJECTID","quadrat","StemTag","lx","ly","dbh_previous","hom","codes_previous","status_previous","status_2022","comment_2022","mortality","census_status","dbh_current","status_current","codes_current","code_choices","notes_current","DBH check","living_status","crown_position","crown_intact","crown_living","fad","fad_choices","liana_load","lean_angle","wounded_main_stem","rotting_trunk","canker_swelling_deformity","dead_with_resprout","crown_check","GlobalID","CreationDate","Creator","EditDate","Editor","species","dbh_previous_mm","numeric_tag","hom_alert","lean_direction","sp","tree_type","NAD83_X","NAD83_Y","personnel_list","personnel","date_measured","multi stemmed","x","y","dbh_if_dead","mort_status"
62104,"old_trees",42911,"0619",1,15.7,3.7,31,1.3,"NULL","A","","",0,1,33,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55f9b298-f47f-4e57-87aa-88b9c04c5113","3/30/2023 4:12:53 PM","shuej21","5/9/2023 7:51:19 PM","shuej21","cato",31,NA,NA,NA,"cato","1",747492.752277828,4308872.72428193,"CT","CT","5/9/2023 7:51:17 PM",0,-78.1463538418376,38.8938864622161,NA,"LI"
62105,"old_trees",42912,"0619",1,16,8,438,1.3,"I","A","A","",1,2,455,"LI","I","I","Corrected HOM to uphill side","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"764f09e5-ddf7-43cb-a725-2c5d0136de65","3/30/2023 4:12:53 PM","shuej21","5/9/2023 7:55:24 PM","shuej21","cato",438,NA,NA,NA,"cato","1",747492.952440363,4308877.03007442,"CT","CT","5/9/2023 7:55:23 PM",0,-78.1463499853688,38.8939251590393,NA,"LI"
62106,"old_trees",42913,"0619",1,15.3,6.5,63,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,64,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27c97d2e-d6a3-4521-beb8-d8bba0b97e8d","3/30/2023 4:12:53 PM","shuej21","5/9/2023 7:53:21 PM","shuej21","amar",63,NA,NA,NA,"amar","1",747492.287427698,4308875.51423862,"CT","CT","5/9/2023 7:53:20 PM",0,-78.146358190579,38.8939117028644,NA,"LI"
62107,"old_trees",42914,"0619",1,13.8,6.2,66,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,67,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8b606609-27eb-4267-9006-f535d0b6a2e8","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:35:22 PM","shuej21","cagl",66,NA,NA,NA,"cagl","1",747490.794790964,4308875.17953042,"CT","CT","5/10/2023 2:35:20 PM",0,-78.1463755011093,38.8939091110513,NA,"LI"
62108,"old_trees",42915,"0619",1,12.9,7.2,120,1.3,"NULL","A","A","",1,2,127,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"299d9cf1-f4f8-4197-9b58-176cd17c9156","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:36:52 PM","shuej21","fagr",120,NA,NA,NA,"fagr","1",747489.871833898,4308876.15838192,"CT","CT","5/10/2023 2:36:50 PM",0,-78.1463857787307,38.8939181813506,NA,"LI"
62109,"old_trees",42916,"0619",1,12.1,7.8,NA,NA,"DN","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5b330d33-059b-48d7-954b-1aa86f252ce5","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:48:03 PM","shuej21","cofl",NA,NA,NA,NA,"cofl","1",747489.058130098,4308876.73964101,"CT","CT","5/10/2023 2:48:01 PM",0,-78.1463949406451,38.8939236418479,NA,"DN"
62110,"old_trees",42917,"0619",1,11,1.4,NA,NA,"DN","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"da5d48aa-2c2f-4eb4-9f81-9e6f3557ea5a","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:46:23 PM","shuej21","nysy",NA,NA,NA,NA,"nysy","1",747488.10690162,4308870.31584428,"CT","CT","5/10/2023 2:46:21 PM",0,-78.146408210558,38.8938660933631,NA,"DN"
62111,"old_trees",42918,"0619",1,10.9,2,60,1.3,"DS","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67417afb-318a-4374-a5de-494de6b4dc0f","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:46:39 PM","shuej21","nysy",60,NA,NA,NA,"nysy","1",747487.993008727,4308870.91337287,"CT","CT","5/10/2023 2:46:38 PM",0,-78.1464093074003,38.8938715042232,NA,"DN"
62112,"old_trees",42919,"0619",1,11.7,12.5,21,1.3,"NULL","A","","",0,1,0,"DC","R","R","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"002931b0-2af2-4f18-8ca7-68ba2ab1b2ca","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:45:40 PM","shuej21","amar",21,NA,NA,NA,"amar","1",747488.54920085,4308881.42910633,"CT","CT","5/10/2023 2:45:32 PM",0,-78.146399111519,38.8939659917984,NA,"DC"
62113,"old_trees",42920,"0619",1,16.8,10,40,1.3,"NULL","A","","",0,1,42,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f4bc7c7a-c30e-4470-b87e-ab5961649758","3/30/2023 4:12:53 PM","shuej21","5/9/2023 7:57:21 PM","shuej21","cagl",40,NA,NA,NA,"cagl","1",747493.705826467,4308879.04809557,"CT","CT","5/9/2023 7:57:20 PM",0,-78.1463405809079,38.893943109458,NA,"LI"
62114,"old_trees",42921,"0619",1,18.7,12.6,308,1.3,"NULL","A","A","",1,2,324,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bafbb858-8c7b-4713-8624-796f2d14ccc5","3/30/2023 4:12:53 PM","shuej21","5/9/2023 7:59:21 PM","shuej21","quve",308,NA,NA,NA,"quve","1",747495.54499671,4308881.69148446,"CT","CT","5/9/2023 7:59:16 PM",0,-78.1463184464247,38.8939663833288,NA,"LI"
62115,"old_trees",42922,"0619",1,18.8,16.7,51,1.3,"M","A","","",0,1,63,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22754530-19fb-4a48-b795-335d3aaf2b2c","3/30/2023 4:12:53 PM","shuej21","5/9/2023 8:01:29 PM","shuej21","fagr",51,NA,NA,NA,"fagr","1",747495.5498527,4308885.79270092,"CT","CT","5/9/2023 8:01:28 PM",2,-78.1463169121003,38.8940032937381,NA,"LI"
62116,"old_trees",42923,"0619",1,17,19.5,76,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,76,"LI","","","Corrected HOM to uphill side","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ef02e82d-cabd-45d9-a954-ef307d235c06","3/30/2023 4:12:53 PM","shuej21","5/9/2023 8:05:17 PM","shuej21","cagl",76,NA,NA,NA,"cagl","1",747493.685379366,4308888.5501786,"CT","CT","5/9/2023 8:05:03 PM",0,-78.1463373909859,38.8940286371229,NA,"LI"
62117,"old_trees",42924,"0619",1,11.3,17.5,79,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,80,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fcbb09fb-5ae7-48ab-9185-775c8e3bd5d5","3/30/2023 4:12:53 PM","shuej21","5/9/2023 8:06:53 PM","shuej21","nysy",79,NA,NA,NA,"nysy","1",747488.033312047,4308886.41848092,"CT","CT","5/9/2023 8:06:51 PM",0,-78.146403254545,38.8940110433028,NA,"LI"
62118,"old_trees",42925,"0619",1,10.6,18.2,61,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,63,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6a19d838-de24-4337-b2fe-13d3f926e581","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:00:30 PM","shuej21","cato",61,NA,NA,NA,"cato","1",747487.317260708,4308887.10206301,"CT","CT","5/10/2023 2:00:27 PM",0,-78.1464112540397,38.8940173980268,NA,"LI"
62119,"old_trees",42926,"0619",1,2.4,10.2,NA,NA,"DT","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2aaa4ac8-7e28-4fc3-b14e-adb64b67a082","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:48:23 PM","shuej21","unk",NA,NA,NA,NA,"unk","1",747479.30506199,4308878.91398194,"CT","CT","5/10/2023 2:48:22 PM",0,-78.1465064808248,38.8939459592696,NA,"DN"
62120,"old_trees",42927,"0619",1,4.4,12.4,134,1.3,"NULL","A","A","",1,2,134,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8faa244e-7694-4ca7-b021-d834cf3fa9bc","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:27:22 PM","shuej21","cato",134,NA,NA,NA,"cato","1",747481.253485732,4308881.15976842,"CT","CT","5/10/2023 2:27:16 PM",0,-78.1464832324312,38.8939656233407,NA,"LI"
62121,"old_trees",42928,"0619",1,5.1,12.8,114,1.3,"NULL","A","A","",1,2,115,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"826fedfe-2f85-47f9-8278-38ff7db317c0","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:25:54 PM","shuej21","cato",114,NA,NA,NA,"cato","1",747481.944017617,4308881.57590027,"CT","CT","5/10/2023 2:25:48 PM",0,-78.1464751296296,38.8939691737098,NA,"LI"
62122,"old_trees",42929,"0619",1,5.1,12,122,1.3,"NULL","A","DS","",1,2,130,"DS","","","Corrected HOM mark to uphill side","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"db536edf-ee18-4b04-af42-a8ad8eb4247b","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:30:14 PM","shuej21","cato",122,NA,NA,NA,"cato","1",747481.962576819,4308880.77612558,"CT","CT","5/10/2023 2:30:00 PM",0,-78.1464752041902,38.8939619701932,130,"DS"
62123,"old_trees",42930,"0619",1,8.6,15.5,721,1.3,"NULL","A","A","",1,2,722,"LI","I","I","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21521d63-1755-49f8-abdc-3ed3ca01b7e0","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:03:46 PM","shuej21","qual",721,NA,NA,NA,"qual","1",747485.380437308,4308884.35638111,"CT","CT","5/10/2023 2:03:42 PM",0,-78.1464345509426,38.8939932313371,NA,"LI"
62124,"old_trees",42931,"0619",1,7.2,18.6,58,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,59,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4961b136-0269-4d65-8256-df63d9b4b0a4","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:07:44 PM","shuej21","cato",58,NA,NA,NA,"cato","1",747483.908896067,4308887.42307776,"CT","CT","5/10/2023 2:07:43 PM",0,-78.146450392726,38.8940212469393,NA,"LI"
62125,"old_trees",42932,"0619",1,1.5,16.9,38,1.3,"NULL","A","","",0,1,40,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9f0b057a-0094-4025-9d9b-0d6d0ab6a460","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:41:31 PM","shuej21","cagl",38,NA,NA,NA,"cagl","1",747478.249869424,4308885.59127934,"CT","CT","5/10/2023 2:41:30 PM",0,-78.1465162275388,38.8940063539976,NA,"LI"
62126,"old_trees",42933,"0619",1,2.7,14.4,NA,NA,"DN","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"097f7430-bbf8-4bc1-b5bd-9a8348bd104f","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:48:42 PM","shuej21","amar",NA,NA,NA,NA,"amar","1",747479.507544686,4308883.11979134,"CT","CT","5/10/2023 2:48:40 PM",0,-78.1465026342375,38.8939837555337,NA,"DN"
62127,"old_trees",42934,"0620",1,1.4,0.4,116,1.3,"NULL","A","A","",1,2,119,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6f399b34-113a-4110-ac7b-74bab41ee469","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:29:26 PM","shuej21","cagl",116,NA,NA,NA,"cagl","1",747478.068698816,4308889.08801743,"CT","CT","5/10/2023 3:29:25 PM",0,-78.1465170539866,38.8940378766117,NA,"LI"
62128,"old_trees",42935,"0620",1,8,0.8,844,1.3,"NULL","A","A","",1,2,865,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6bb68dae-1128-4f95-9064-51827792626c","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:27:29 PM","shuej21","quve",844,NA,NA,NA,"quve","1",747484.657642777,4308889.6410251,"CT","CT","5/10/2023 3:27:26 PM",0,-78.1464409702986,38.8940409976866,NA,"LI"
62129,"old_trees",42936,"0620",1,4.5,6.1,125,1.3,"NULL","A","A","",1,2,132,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a60005ee-ce30-409d-aa6d-deff991e790d","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:31:06 PM","shuej21","acru",125,NA,NA,NA,"acru","1",747481.035628055,4308894.85842113,"CT","CT","5/10/2023 3:31:05 PM",0,-78.1464808042779,38.8940889765516,NA,"LI"
62130,"old_trees",42937,"0620",1,7.6,8.3,NA,NA,"DC","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29bf4c18-ee0c-418d-9d8e-8a91d1be0287","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:44:32 PM","shuej21","ceca",NA,NA,NA,NA,"ceca","1",747484.083755743,4308897.12972683,"CT","CT","5/10/2023 3:44:30 PM",0,-78.1464448797612,38.8941085601786,NA,"DN"
62131,"old_trees",42938,"0620",1,7.9,10.1,637,1.3,"NULL","A","A","",1,2,648,"LI","","","Corrected HOM mark to uphill side","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0856ac9a-9f8a-425d-af29-8fc84db2d9d4","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:22:24 PM","shuej21","litu",637,NA,NA,NA,"litu","1",747484.341915812,4308898.93622216,"CT","CT","5/10/2023 3:22:07 PM",0,-78.1464412559575,38.8941247465571,NA,"LI"
62132,"old_trees",42939,"0620",1,1.3,7.9,NA,NA,"DN","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b59a39bf-b64a-40f6-a467-65aa19f5e6d2","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:45:13 PM","shuej21","ceca",NA,NA,NA,NA,"ceca","1",747477.794731041,4308896.58367895,"CT","CT","5/10/2023 3:45:11 PM",0,-78.1465175076314,38.8941054174325,NA,"DN"
62133,"old_trees",42940,"0620",1,0.4,7,82,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,82,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2ebb9975-44e3-48a5-b35d-f8664f1eee28","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:42:26 PM","shuej21","cato",82,NA,NA,NA,"cato","1",747476.915852397,4308895.66305181,"CT","CT","5/10/2023 3:42:24 PM",0,-78.1465279604253,38.8940973798255,NA,"LI"
62134,"old_trees",42941,"0620",1,1.6,1.7,NA,NA,"DN","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1f6fb689-dab2-4964-9e9d-e46c0863af3c","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:44:50 PM","shuej21","cofl",NA,NA,NA,NA,"cofl","1",747478.238485445,4308890.3923274,"CT","CT","5/10/2023 3:44:49 PM",0,-78.146514627637,38.8940495680678,NA,"DN"
62135,"old_trees",42942,"0620",1,15.9,4.5,82,1.25,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,80,"LI","A","A","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6639c842-f003-4105-b077-baa96e716115","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:54:57 PM","shuej21","caca",82,NA,"1.25",NA,"caca","1",747492.46967896,4308893.52331368,"CT","CT","5/10/2023 2:54:56 PM",0,-78.1463495999823,38.894073739627,NA,"LI"
62136,"old_trees",42943,"0620",1,16,0.6,292,1.3,"NULL","A","A","",1,2,260,"LI","","","","DBH decreased more than expected (-32), check measurement",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63bab0e3-4c28-4836-8d5d-745d95a0d0e7","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:51:14 PM","shuej21","cagl",292,NA,NA,NA,"cagl","1",747492.660129053,4308889.62669325,"CT","CT","5/10/2023 2:51:13 PM",0,-78.1463488112639,38.8940386149247,NA,"LI"
62137,"old_trees",42944,"0620",1,16.8,9,241,1.3,"NULL","A","A","",1,2,242,"LI","","","Corrected HOM mark to uphill side","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a9713bb4-fb55-41db-b0d0-8ee8586371cd","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:59:04 PM","shuej21","cato",241,NA,NA,NA,"cato","1",747493.265039921,4308898.04298192,"CT","CT","5/10/2023 2:59:00 PM",0,-78.1463388112165,38.8941141940499,NA,"LI"
62138,"old_trees",42945,"0620",1,15.6,10,264,1.3,"NULL","A","A","",1,2,267,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4ec0d574-e3b6-4f21-b790-3ab180eb116b","3/30/2023 4:12:53 PM","shuej21","5/10/2023 2:57:01 PM","shuej21","cato",264,NA,NA,NA,"cato","1",747492.042163597,4308899.01487363,"CT","CT","5/10/2023 2:56:58 PM",0,-78.1463525437574,38.8941232859973,NA,"LI"
62139,"old_trees",42946,"0620",1,12.6,4.5,208,1.3,"NULL","A","A","",1,2,208,"LI","","","Corrected HOM mark to uphill side","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3e2bb70a-301a-408e-b9c4-9259bd7b6bac","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:25:54 PM","shuej21","caovl",208,NA,NA,NA,"caovl","1",747489.170567121,4308893.44675602,"CT","CT","5/10/2023 3:25:49 PM",0,-78.1463876229616,38.8940739801416,NA,"LI"
62140,"old_trees",42947,"0620",1,14.8,10.3,68,1.3,"I","A","","stem not sampled, info automatically filled from previous year info",0,1,0,"DS","X","X","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"742fcc1c-5c8e-41d8-9e6b-de563dbf4031","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:03:29 PM","shuej21","ceca",68,NA,NA,NA,"ceca","1",747491.235419353,4308899.29622345,"CT","CT","5/10/2023 3:03:28 PM",0,-78.1463617344181,38.8941260449041,NA,"DS"
62141,"old_trees",42948,"0620",1,19.7,11.1,43,1.3,"NULL","A","","",0,1,47,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3fc3b94f-cdfd-4dc3-95e1-592881d83e00","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:01:36 PM","shuej21","cofl",43,NA,NA,NA,"cofl","1",747496.11554067,4308900.20970467,"CT","CT","5/10/2023 3:01:34 PM",0,-78.1463052007594,38.8941328918276,NA,"LI"
62142,"old_trees",42949,"0620",1,19.9,18.3,NA,NA,"DN","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0a146579-c828-4594-9266-323083bf0dc4","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:46:43 PM","shuej21","ceca",NA,NA,NA,NA,"ceca","1",747496.148452405,4308907.41238672,"CT","CT","5/10/2023 3:46:41 PM",0,-78.1463022246377,38.8941977093117,NA,"DN"
62143,"old_trees",42950,"0620",1,16.4,16.1,85,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,89,"LI","RT","RT","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14e81ef9-db49-4537-a568-40fbba96750a","3/30/2023 4:12:53 PM","shuej21","5/11/2023 2:59:09 PM","shuej21","cato",85,NA,NA,NA,"cato","1",747492.700432372,4308905.1318013,"CT","CT","5/10/2023 3:13:00 PM",0,-78.1463427584086,38.8941781543752,NA,"LI"
62144,"old_trees",42951,"0620",1,16.5,17.4,768,1.3,"NULL","A","A","",1,2,780,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b8c9bcce-5a61-4e54-ab34-38fa9cc026fe","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:09:52 PM","shuej21","litu",768,NA,NA,NA,"litu","1",747492.770246843,4308906.43375136,"CT","CT","5/10/2023 3:09:50 PM",0,-78.1463414845972,38.894189853499,NA,"LI"
62145,"old_trees",42952,"0620",1,14.9,18.3,103,1.3,"NULL","A","A","",1,2,103,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"df92c1e5-bfff-49b9-9707-9855c060936a","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:08:16 PM","shuej21","nysy",103,NA,NA,NA,"nysy","1",747491.149798104,4308907.29639026,"CT","CT","5/10/2023 3:08:15 PM",0,-78.1463598362739,38.8941980735787,NA,"LI"
62146,"old_trees",42953,"0620",1,14.2,17.2,64,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,64,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4e7ba5b2-a679-4d8c-943e-9d885d062709","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:06:46 PM","shuej21","nysy",64,NA,NA,NA,"nysy","1",747490.475505259,4308906.18046681,"CT","CT","5/10/2023 3:06:44 PM",0,-78.1463680046529,38.8941882202513,NA,"LI"
62147,"old_trees",42954,"0620",1,13.7,15.4,84,1.3,"M","A","","stem not sampled, info automatically filled from previous year info",0,1,83,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e4aabdee-3443-4f2e-92ec-8984098701bc","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:04:43 PM","shuej21","caca",84,NA,NA,NA,"caca","1",747490.017399018,4308904.36933162,"CT","CT","5/10/2023 3:04:42 PM",1,-78.1463739326347,38.8941720478707,NA,"LI"
62148,"old_trees",42955,"0620",1,10.4,14.8,350,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",1,2,350,"DS","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43e8e3a9-5273-4302-89ed-c0f7ed9d8170","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:18:59 PM","shuej21","qual",350,NA,NA,NA,"qual","1",747486.732206754,4308903.69293544,"CT","CT","5/10/2023 3:18:52 PM",0,-78.1464120122081,38.8941668852385,350,"DS"
62149,"old_trees",42956,"0620",1,5.9,11.4,128,1.2,"NULL","A","A","",1,2,130,"LI","A","A","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1ee690fa-3179-4621-ad02-f3b1e79d3be3","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:33:36 PM","shuej21","nysy",128,NA,"1.2",NA,"nysy","1",747482.312295476,4308900.1894537,"CT","CT","5/10/2023 3:33:07 PM",0,-78.146464179159,38.8941365988079,NA,"LI"
62150,"old_trees",42957,"0620",1,9.6,13,NA,NA,"DS","D","","stem not sampled, info automatically filled from previous year info",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8950d9e4-6824-4e02-a6e8-15a8ae477c72","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:44:00 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747485.97418056,4308901.87487045,"CT","CT","5/10/2023 3:43:58 PM",0,-78.1464213978043,38.8941507359256,NA,"DN"
62151,"old_trees",42958,"0620",1,9.6,16.3,60,1.3,"M","A","","stem not sampled, info automatically filled from previous year info",0,1,61,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97bdd19e-8b30-421f-93e3-b66622b35406","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:16:59 PM","shuej21","caca",60,NA,NA,NA,"caca","1",747485.897623128,4308905.1739723,"CT","CT","5/10/2023 3:16:58 PM",1,-78.1464210905787,38.8941804504355,NA,"LI"
62152,"old_trees",42959,"0620",1,9.8,17.6,92,1.3,"NULL","A","","stem not sampled, info automatically filled from previous year info",0,1,96,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c68d1925-4cc8-4917-b72b-d6b94d195230","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:15:21 PM","shuej21","caca",92,NA,NA,NA,"caca","1",747486.067409757,4308906.47828227,"CT","CT","5/10/2023 3:15:19 PM",0,-78.1464186651274,38.8941921418681,NA,"LI"
62153,"old_trees",42960,"0620",1,6.1,16.7,NA,NA,"DC","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0d05c6a3-fb06-4250-ac25-fdeedd979e0b","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:46:09 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747482.389284937,4308905.49268711,"CT","CT","5/10/2023 3:46:08 PM",0,-78.1464613809048,38.8941843070299,NA,"DN"
62154,"old_trees",42961,"0620",1,6.4,16.9,NA,NA,"DC","D","","",0,1,0,"DN","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a810db71-05e3-410d-81b7-22cb551fde52","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:45:49 PM","shuej21","caca",NA,NA,NA,NA,"caca","1",747482.684564801,4308905.69957308,"CT","CT","5/10/2023 3:45:48 PM",0,-78.1464579053239,38.8941860864041,NA,"DN"
62155,"old_trees",42962,"0620",1,6.7,17.8,98,1.3,"M","A","","stem not sampled, info automatically filled from previous year info",0,2,105,"LI","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b5e9ab95-cc67-4500-8e2b-bb9d4265ab3c","3/30/2023 4:12:53 PM","shuej21","5/10/2023 3:36:24 PM","shuej21","caca",98,NA,NA,NA,"caca","1",747482.963604696,4308906.60629064,"CT","CT","5/10/2023 3:36:22 PM",1,-78.1464543650639,38.8941941680486,NA,"LI"
